Avg_StartTime, Avg_StopTime, Avg_Asphericity_All, Avg_Asphericity_Excited, Avg_Asphericity_Fluorescent, Avg_Asphericity_FL1, Avg_Asphericity_FL2, Avg_Asphericity_FL3, Avg_Asphericity_A, Avg_Asphericity_B, Avg_Asphericity_C, Avg_Asphericity_AB, Avg_Asphericity_AC, Avg_Asphericity_BC, Avg_Asphericity_ABC, Avg_Size_um_All, Avg_Size_um_Excited, Avg_Size_um_Fluorescent, Avg_Size_um_FL1, Avg_Size_um_FL2, Avg_Size_um_FL3, Avg_Size_um_A, Avg_Size_um_B, Avg_Size_um_C, Avg_Size_um_AB, Avg_Size_um_AC, Avg_Size_um_BC, Avg_Size_um_ABC, Avg_Conc_cm3_All, Avg_Conc_cm3_Excited, Avg_Conc_cm3_Fluorescent, Avg_Conc_cm3_FL1, Avg_Conc_cm3_FL2, Avg_Conc_cm3_FL3, Avg_Conc_cm3_A, Avg_Conc_cm3_B, Avg_Conc_cm3_C, Avg_Conc_cm3_AB, Avg_Conc_cm3_AC, Avg_Conc_cm3_BC, Avg_Conc_cm3_ABC, Avg_SurArea_um2_cm3_All, Avg_SurArea_um2_cm3_Excited, Avg_SurArea_um2_cm3_Fluorescent, Avg_SurArea_um2_cm3_FL1, Avg_SurArea_um2_cm3_FL2, Avg_SurArea_um2_cm3_FL3, Avg_SurArea_um2_cm3_A, Avg_SurArea_um2_cm3_B, Avg_SurArea_um2_cm3_C, Avg_SurArea_um2_cm3_AB, Avg_SurArea_um2_cm3_AC, Avg_SurArea_um2_cm3_BC, Avg_SurArea_um2_cm3_ABC, Avg_Mass_ug_m3_All, Avg_Mass_ug_m3_Excited, Avg_Mass_ug_m3_Fluorescent, Avg_Mass_ug_m3_FL1, Avg_Mass_ug_m3_FL2, Avg_Mass_ug_m3_FL3, Avg_Mass_ug_m3_A, Avg_Mass_ug_m3_B, Avg_Mass_ug_m3_C, Avg_Mass_ug_m3_AB, Avg_Mass_ug_m3_AC, Avg_Mass_ug_m3_BC, Avg_Mass_ug_m3_ABC, Avg_FluorFraction_All, Avg_FluorFraction_Excited, Avg_FluorFraction_Fluorescent, Avg_FluorFraction_FL1, Avg_FluorFraction_FL2, Avg_FluorFraction_FL3, Avg_FluorFraction_A, Avg_FluorFraction_B, Avg_FluorFraction_C, Avg_FluorFraction_AB, Avg_FluorFraction_AC, Avg_FluorFraction_BC, Avg_FluorFraction_ABC, Avg_FluorPeak_FL1, Avg_FluorPeak_FL2, Avg_FluorPeak_FL3, Avg_FluorPeak_A, Avg_FluorPeak_B, Avg_FluorPeak_C
2025-03-22 13:00:00, 22/03/2025 13:59:59.999999,15.9,14.86,14.77,14.67,24.0,23.84,14.3,30.13,28.05,24.47,24.62,22.28,22.51,0.8829,0.8923,0.9003,0.9024,0.7429,0.6589,0.9088,0.7115,0.6705,0.8872,0.711,0.5859,0.6197,335.0,22.95,59.32,58.82,1.924,1.817,56.48,0.1709,0.1612,0.8487,0.7516,0.1668,0.7372,1068.0,74.0,193.3,192.4,5.172,3.247,186.2,0.3783,0.2999,3.435,1.589,0.186,1.173,282.8,19.22,51.85,51.64,1.874,0.8664,49.48,0.1104,0.07926,1.398,0.4214,0.02102,0.3446, , ,0.177,0.1756,0.005741,0.005423,0.1686,0.00051,0.0004812,0.002533,0.002243,0.000498,0.0022,1747000.0,1404000.0,1283000.0,1746000.0,1377000.0,1166000.0
2025-03-22 14:00:00, 22/03/2025 14:59:59.999999,15.35,13.98,14.06,13.95,23.55,23.12,13.5,28.34,29.59,25.51,24.85,20.48,21.13,0.8732,0.8841,0.8915,0.8944,0.7479,0.6342,0.9012,0.6292,0.6224,0.9311,0.6598,0.5871,0.6254,278.4,22.61,29.14,28.84,1.094,0.9968,27.59,0.109,0.0785,0.4507,0.3844,0.1103,0.4236,866.6,71.11,92.89,92.51,3.098,1.569,89.05,0.1484,0.1017,2.121,0.6393,0.1226,0.7056,228.0,18.18,24.95,24.9,1.22,0.3751,23.58,0.02088,0.01305,0.9697,0.1325,0.01355,0.216, , ,0.1047,0.1036,0.003928,0.00358,0.09907,0.0003913,0.0002819,0.001619,0.001381,0.0003962,0.001521,1756000.0,1397000.0,1228000.0,1753000.0,1357000.0,1111000.0
2025-03-22 15:00:00, 22/03/2025 15:59:59.999999,15.36,14.11,14.07,13.96,24.17,25.23,13.49,25.74,24.87,24.53,27.66,23.99,23.51,0.8766,0.8886,0.8985,0.901,0.7401,0.6411,0.9082,0.7004,0.6411,0.8984,0.6742,0.6007,0.6217,284.8,22.66,29.44,29.15,1.037,0.9808,27.94,0.09525,0.09525,0.4245,0.3686,0.1035,0.4134,895.6,72.16,95.25,94.79,2.847,1.597,91.58,0.1964,0.1382,1.874,0.683,0.1236,0.6523,237.8,18.56,25.84,25.75,1.146,0.3921,24.51,0.05621,0.02157,0.8884,0.1696,0.0153,0.1856, , ,0.1034,0.1024,0.003641,0.003444,0.09813,0.0003345,0.0003345,0.001491,0.001294,0.0003636,0.001452,1752000.0,1387000.0,1239000.0,1751000.0,1377000.0,1146000.0
2025-03-22 16:00:00, 22/03/2025 16:59:59.999999,15.54,14.27,14.31,14.2,24.68,24.91,13.69,26.59,28.03,25.96,26.29,22.88,23.4,0.8697,0.8812,0.8867,0.889,0.733,0.6638,0.8965,0.6563,0.7021,0.857,0.6806,0.6,0.6529,296.0,22.73,30.56,30.25,1.137,1.096,28.89,0.1023,0.108,0.4692,0.4227,0.09513,0.4706,910.2,70.79,95.58,95.09,2.974,2.05,91.63,0.1652,0.2146,1.737,0.7628,0.1154,0.9569,236.4,17.87,25.21,25.11,1.109,0.5983,23.89,0.03097,0.04876,0.6869,0.1588,0.01498,0.3758, , ,0.1032,0.1022,0.003842,0.003704,0.0976,0.0003455,0.0003648,0.001585,0.001428,0.0003213,0.00159,1752000.0,1396000.0,1238000.0,1749000.0,1275000.0,1118000.0
2025-03-22 17:00:00, 22/03/2025 17:59:59.999999,15.14,13.83,13.69,13.55,23.85,23.82,13.04,32.09,26.32,24.02,25.3,23.59,22.14,0.8692,0.8805,0.8881,0.8909,0.7277,0.6425,0.8994,0.6499,0.6206,0.8729,0.6692,0.5942,0.634,273.9,22.56,28.51,28.21,1.16,1.109,26.84,0.1013,0.09792,0.465,0.417,0.09992,0.4943,839.0,69.96,89.13,88.73,2.966,1.857,85.32,0.1562,0.1298,1.799,0.7163,0.1216,0.8897,217.0,17.58,23.35,23.28,1.084,0.4997,22.1,0.02691,0.01832,0.7239,0.1479,0.01746,0.316, , ,0.1041,0.103,0.004237,0.00405,0.09799,0.0003697,0.0003576,0.001698,0.001523,0.0003648,0.001805,1757000.0,1392000.0,1222000.0,1755000.0,1296000.0,1089000.0
2025-03-22 18:00:00, 22/03/2025 18:59:59.999999,15.27,13.93,13.9,13.76,23.73,25.07,13.22,30.69,26.89,24.45,29.15,25.23,21.35,0.8661,0.8774,0.8826,0.8851,0.7464,0.6442,0.8925,0.691,0.6509,0.9049,0.6704,0.6059,0.6292,260.2,22.44,27.44,27.16,1.112,1.031,25.86,0.09348,0.08584,0.4604,0.3873,0.1005,0.4578,793.7,69.2,84.85,84.41,3.141,1.743,80.88,0.1834,0.1283,2.046,0.7028,0.1307,0.7807,207.0,17.46,22.32,22.23,1.255,0.4737,20.87,0.04326,0.01967,0.9329,0.1756,0.02073,0.2577, , ,0.1055,0.1044,0.004275,0.003964,0.09938,0.0003593,0.00033,0.00177,0.001489,0.0003862,0.00176,1758000.0,1397000.0,1209000.0,1756000.0,1293000.0,1184000.0
2025-03-22 19:00:00, 22/03/2025 19:59:59.999999,15.77,14.39,14.37,14.27,26.16,24.8,13.7,28.04,23.63,28.29,26.17,24.75,23.84,0.8625,0.8734,0.8834,0.8858,0.7539,0.6448,0.8928,0.6634,0.65,0.9029,0.6594,0.5716,0.6466,259.9,22.42,27.28,27.03,1.071,0.9782,25.75,0.08008,0.07881,0.4697,0.3782,0.09153,0.4297,785.9,68.47,85.3,84.94,3.24,1.685,81.31,0.1364,0.1219,2.167,0.6272,0.09381,0.8425,203.9,17.15,22.94,22.88,1.413,0.4776,21.38,0.02813,0.02114,1.055,0.1259,0.009426,0.3211, , ,0.1049,0.104,0.00412,0.003763,0.09907,0.0003081,0.0003032,0.001807,0.001455,0.0003521,0.001653,1759000.0,1391000.0,1214000.0,1756000.0,1332000.0,1099000.0
2025-03-22 20:00:00, 22/03/2025 20:59:59.999999,15.79,14.26,14.32,14.16,26.67,26.3,13.49,31.76,28.47,28.62,28.94,25.66,24.01,0.8582,0.869,0.8717,0.8746,0.7119,0.6239,0.8837,0.6353,0.6092,0.8436,0.6385,0.571,0.6262,219.6,22.01,99.91,98.82,4.393,3.982,93.74,0.3683,0.3268,1.815,1.445,0.3874,1.823,659.9,66.47,303.5,302.1,11.5,6.541,289.3,0.5727,0.4331,7.144,2.321,0.4054,3.381,173.3,16.61,80.68,80.44,4.814,2.031,75.25,0.1171,0.07002,3.279,0.5425,0.04377,1.375, , ,0.455,0.4501,0.02001,0.01813,0.4269,0.001677,0.001488,0.008265,0.00658,0.001764,0.008302,1763000.0,1367000.0,1201000.0,1761000.0,1273000.0,1090000.0
2025-03-22 21:00:00, 22/03/2025 21:59:59.999999,15.7,13.06,13.06,13.06,23.63,21.68,12.65, , ,25.66,19.86, ,22.41,0.8542,0.8854,0.8854,0.8854,0.752,0.589,0.8919, , ,1.057,0.6394, ,0.5689,0.4459,0.04144,0.4459,0.4459,0.01419,0.01242,0.4281, , ,0.005322,0.003548, ,0.00887,1.307,0.1288,1.307,1.307,0.03522,0.01298,1.268, , ,0.02663,0.004388, ,0.008588,0.3278,0.03136,0.3278,0.3278,0.01092,0.001358,0.3164, , ,0.01006,0.0005023, ,0.0008556, , ,1.0,1.0,0.03183,0.02785,0.9602, , ,0.01194,0.007958, ,0.01989,1634000.0,1350000.0,1160000.0,1633000.0, , 
2025-03-22 22:00:00, 22/03/2025 22:59:59.999999,16.78,14.95,14.81,14.81,28.36,28.31,13.9, , 1.855e+01,31.64,32.17, ,25.3,0.8306,0.8373,0.8416,0.8416,0.7102,0.6117,0.8521, , 1.766e+00,0.8028,0.6003, ,0.6208,162.4,21.03,130.5,130.5,5.572,5.133,122.6, , 4.229e-04,2.735,2.296, ,2.836,457.3,58.38,371.8,371.8,15.81,8.589,352.9, , 4.202e-03,10.31,3.083, ,5.502,119.7,14.07,97.77,97.77,7.671,3.125,89.48, , 1.343e-03,5.16,0.613, ,2.51, , ,0.8037,0.8036,0.03431,0.03161,0.7552, , 2.604e-06,0.01684,0.01414, ,0.01747,1657000.0,1376000.0,1199000.0,1654000.0, , 5.430e+07
2025-03-22 23:00:00, 22/03/2025 23:59:59.999999,17.32,15.04,15.06,15.06,28.51,28.28,13.99, , ,32.54,32.79, ,24.99,0.8018,0.8131,0.8133,0.8133,0.6659,0.598,0.826, , ,0.735,0.5908, ,0.6034,126.9,20.3,63.97,63.97,3.2,2.941,59.51, , ,1.52,1.261, ,1.68,329.4,52.29,166.1,166.1,7.344,4.393,157.1, , ,4.579,1.629, ,2.764,83.55,11.98,42.1,42.1,3.33,1.446,38.43, , ,2.228,0.3438, ,1.102, , ,0.504,0.504,0.02521,0.02317,0.4689, , ,0.01198,0.009937, ,0.01324,1659000.0,1360000.0,1173000.0,1657000.0, , 
2025-03-23 00:00:00, 23/03/2025 00:59:59.999999,17.39,15.03,15.04,15.04,28.69,28.01,13.88, , ,33.7,33.03, ,24.33,0.7964,0.8069,0.807,0.807,0.6675,0.6054,0.8201, , ,0.7184,0.5842, ,0.6214,109.8,19.73,56.03,56.03,2.976,2.75,51.86, , ,1.415,1.188, ,1.561,280.7,49.95,143.5,143.5,7.093,4.533,134.9, , ,4.043,1.483, ,3.05,70.91,11.36,36.37,36.37,3.423,1.765,32.65, , ,1.955,0.2966, ,1.469, , ,0.5104,0.5104,0.02711,0.02505,0.4724, , ,0.01289,0.01083, ,0.01422,1666000.0,1369000.0,1164000.0,1663000.0, , 
2025-03-23 01:00:00, 23/03/2025 01:59:59.999999,17.37,15.17,15.14,15.14,29.42,28.72,13.96, , ,34.16,33.55, ,25.2,0.8068,0.8151,0.816,0.816,0.6735,0.5967,0.8293, , ,0.7452,0.5825, ,0.6074,113.2,19.75,66.91,66.91,3.52,3.207,62.01, , ,1.688,1.375, ,1.832,299.2,51.29,177.0,177.0,8.437,4.811,166.8, , ,5.334,1.709, ,3.102,77.15,11.86,45.39,45.39,3.885,1.584,41.16, , ,2.641,0.3394, ,1.244, , ,0.591,0.591,0.03109,0.02833,0.5477, , ,0.01491,0.01215, ,0.01618,1666000.0,1380000.0,1174000.0,1663000.0, , 
2025-03-23 02:00:00, 23/03/2025 02:59:59.999999,16.94,14.76,14.76,14.76,28.62,28.58,13.8, , ,32.04,32.86, ,25.37,0.8212,0.8303,0.8303,0.8303,0.694,0.6036,0.8411, , ,0.7755,0.5899, ,0.6141,132.3,20.47,132.3,132.3,5.871,5.257,124.1, , ,2.906,2.292, ,2.965,362.4,55.29,362.4,362.4,15.46,8.343,344.1, , ,9.959,2.84, ,5.504,94.02,12.94,94.02,94.02,7.417,2.98,86.12, , ,4.912,0.475, ,2.505, , ,1.0,1.0,0.04439,0.03975,0.9383, , ,0.02197,0.01733, ,0.02242,1661000.0,1367000.0,1180000.0,1658000.0, , 
2025-03-23 03:00:00, 23/03/2025 03:59:59.999999,17.21,15.07,15.07,15.07,29.2,28.55,14.06, , ,33.0,32.56, ,25.65,0.815,0.8205,0.8205,0.8205,0.697,0.6099,0.831, , ,0.7746,0.5943, ,0.6216,127.6,20.31,127.6,127.6,5.983,5.295,119.3, , ,2.951,2.263, ,3.032,348.3,53.6,348.3,348.3,16.88,9.295,328.3, , ,10.72,3.133, ,6.162,93.81,12.59,93.81,93.81,8.918,3.874,84.13, , ,5.807,0.7633, ,3.111, , ,1.0,1.0,0.04689,0.0415,0.9354, , ,0.02313,0.01773, ,0.02376,1662000.0,1379000.0,1185000.0,1660000.0, , 
2025-03-23 04:00:00, 23/03/2025 04:59:59.999999,17.4,15.25,15.25,15.25,28.72,28.78,14.24, , ,32.07,33.04, ,25.62,0.8158,0.8228,0.8228,0.8228,0.6989,0.6156,0.8337, , ,0.7673,0.593, ,0.6329,135.5,20.43,135.5,135.5,6.445,5.79,126.5, , ,3.164,2.508, ,3.281,369.1,54.34,369.1,369.1,18.05,10.53,347.7, , ,10.83,3.309, ,7.221,97.74,12.8,97.74,97.74,9.334,4.519,87.73, , ,5.493,0.6784, ,3.841, , ,1.0,1.0,0.04757,0.04273,0.9339, , ,0.02335,0.01851, ,0.02422,1661000.0,1390000.0,1179000.0,1659000.0, , 
2025-03-23 05:00:00, 23/03/2025 05:59:59.999999,17.4,15.38,15.38,15.38,28.61,28.35,14.47, , ,32.11,32.63, ,25.13,0.814,0.8211,0.8211,0.8211,0.7007,0.607,0.8307, , ,0.7841,0.5968, ,0.6149,143.2,20.74,143.2,143.2,6.309,5.517,134.5, , ,3.201,2.408, ,3.108,385.8,54.69,385.8,385.8,17.55,9.098,365.0, , ,11.7,3.245, ,5.854,100.3,12.71,100.3,100.3,8.88,3.405,90.76, , ,6.167,0.6918, ,2.713, , ,1.0,1.0,0.04406,0.03852,0.9391, , ,0.02235,0.01682, ,0.0217,1658000.0,1366000.0,1185000.0,1656000.0, , 
2025-03-23 06:00:00, 23/03/2025 06:59:59.999999,17.06,15.14,15.14,15.14,28.53,28.55,14.27, , ,31.84,32.62, ,25.37,0.8223,0.8326,0.8326,0.8326,0.6952,0.6037,0.8428, , ,0.7809,0.5956, ,0.6102,156.9,21.04,156.9,156.9,6.482,5.879,147.8, , ,3.227,2.623, ,3.255,427.9,57.25,427.9,427.9,16.76,9.02,407.7, , ,11.11,3.366, ,5.655,108.0,13.43,108.0,108.0,7.668,2.939,99.74, , ,5.349,0.6198, ,2.319, , ,1.0,1.0,0.04132,0.03747,0.942, , ,0.02057,0.01672, ,0.02075,1657000.0,1356000.0,1184000.0,1656000.0, , 
2025-03-23 07:00:00, 23/03/2025 07:59:59.999999,16.3,14.23,14.3,14.3,28.83,28.73,13.26, , ,32.73,33.14, ,25.33,0.8274,0.8339,0.8326,0.8326,0.6929,0.6039,0.844, , ,0.78,0.5937, ,0.612,133.7,20.42,114.5,114.5,5.134,4.784,107.3, , ,2.472,2.122, ,2.662,375.5,55.8,320.6,320.6,13.99,7.818,303.7, , ,9.08,2.907, ,4.911,100.6,13.21,85.86,85.86,7.111,2.902,78.06, , ,4.894,0.6855, ,2.217, , ,0.8566,0.8566,0.03839,0.03578,0.8024, , ,0.01848,0.01587, ,0.01991,1660000.0,1362000.0,1182000.0,1658000.0, , 
